id,name,carbon/past,val,carbon/future,energy/past,energy/present,energy/future,intensity/past,intensity/present,intensity/future,location/continent/id,location/continent/value,location/country/id,location/country/value,lat,lon,location/state/id,location/state/value,location/zip,location/city/id,location/city/value,location/metroarea/id,location/metroarea/value,location/county/id,location/county/value,location/congdist/id,location/congdist/value
61446,KHURSANIYAH,0,1905700,1905700,0,2712100,2712100,0,703,703,6255147,Asia,102358,Saudi Arabia,27.217843,49.2251,108241,Al Min��aqah ash Sharq��yah,,,,,,,,,
25305,PSEG LINDEN GENERATING STATION,207110,1906200,1906200,262200,4119400,4119400,790,463,463,6255149,North America,6252001,United States,40.6225,-74.2097,5101760,New Jersey,7036,,,,,5105640,Union County,99993413,Albio Sires
49258,WERK MARL,2806300,1906400,1906400,2959100,2045100,2045100,948,932,932,6255148,Europe,2921044,Germany,51.65,7.0833333,2861876,North Rhine-Westphalia,45764,2873263,Marl,,,,,,
12514,ENNORE,2722300,1908600,1908600,2157000,1281000,1281000,1260,1490,1490,6255147,Asia,1269750,India,13.2475,80.3252778,1255053,State of Tamil N��du,600 0,,,,,,,,
22058,KIEL,1353100,1910000,1013900,1334600,1862800,1103900,1010,1030,918,6255148,Europe,2921044,Germany,54.33863305,10.1769205,2838632,Schleswig-Holstein,,2891122,Kiel,,,,,,
21573,KAWAS,1694900,1914300,4697100,3036700,4252000,9276300,558,450,506,6255147,Asia,1269750,India,21.1666667,72.8333333,1270770,State of Gujar��t,394 5,,,,,,,,
44369,TALIN,4211600,1915000,27789000,5401200,2209500,25268000,780,867,1100,6255147,Asia,1668284,Taiwan,22.59516,120.303411,7280289,Kaohsiung,,,,,,,,,
36911,REDBUD POWER PLANT,200050,1915500,1915500,452200,4420400,4420400,442,433,433,6255149,North America,6252001,United States,35.6853,-97.2242,4544379,Oklahoma,73054,,,99999416,"Oklahoma City-Shawnee, OK",4544356,Oklahoma County,99994005,James Lankford
4197,BERRI GAS PLANT,0,1916800,1916800,0,2692600,2692600,0,712,712,6255147,Asia,102358,Saudi Arabia,27.011222,49.658255,108241,Al Min��aqah ash Sharq��yah,,,,,,,,,
41593,SIKESTON POWER STATION,1968800,1919500,1919500,1736300,1806800,1806800,1130,1060,1060,6255149,North America,6252001,United States,36.8791,-89.6209,4398678,Missouri,63801,,,99999164,"Cape Girardeau-Sikeston-Jackson, MO-IL",4407901,Scott County,99992908,Jo Ann Emerson
31794,NOVO-GORKOVSKAYA,1490500,1924100,2741900,1829300,2269100,3839400,815,848,714,6255148,Europe,2017370,Russia,56.147333,44.197871,559838,Nizhegorodskaya Oblast�۪,,540103,Kstovo,,,,,,
31796,NOVO-KEMEROVO,1650800,1924900,1924900,1294900,1497800,1497800,1270,1290,1290,6255148,Europe,2017370,Russia,55.3333333,86.0833333,1503900,Kemerovskaya Oblast�۪,,1503901,Kemerovo,,,,,,
15651,GRAIN,1261400,1926800,2988300,1730800,2088300,6395500,729,923,467,6255148,Europe,2635167,United Kingdom,51.45590558,0.711257458,6269131,England,ME3 0,,,,,,,,
20572,J R WHITING,2609600,1926900,1926900,2458100,1713500,1713500,1060,1120,1120,6255149,North America,6252001,United States,41.7917,-83.4486,5001836,Michigan,48133,,,99999220,"Detroit-Warren-Flint, MI",5002348,Monroe County,99992615,John D. Dingell
58988,HUATING,0,1927200,1927200,0,1513500,1513500,0,1270,1270,6255147,Asia,1814991,China,35.376006,105.283893,1810676,Gansu Sheng,,,,,,,,,
703,AL-EZZEL,0,1927900,1927900,0,3779600,3779600,0,510,510,6255147,Asia,290291,Bahrain,26.245556,50.654167,290333,Muharraq,,,,,,,,,
27996,MELNIK-1,1840500,1930000,1930000,1594100,1417800,1417800,1150,1360,1360,6255148,Europe,3077311,Czech Republic,50.41444167,14.41323889,3339576,St��edo��esk�_ kraj,,,,,,,,,
47920,VELTHEIM,2227200,1930000,1930000,2221400,2017300,2017300,1000,957,957,6255148,Europe,2921044,Germany,52.18893391,8.932194975,2861876,North Rhine-Westphalia,32457,,,,,,,,
38987,SAMALAYUCA-II,1867600,1930900,1930900,4159700,4373800,4373800,449,441,441,6255149,North America,3996063,Mexico,31.733333,-106.483333,4014336,Chihuahua,,4013708,Ciudad Ju��rez,,,,,,
37617,RIYADH CITY-08,1685400,1932400,1932400,1899600,2077700,2077700,887,930,930,6255147,Asia,102358,Saudi Arabia,24.68773227,46.72184944,108411,Min��aqat ar Riy�����,,108410,Riyadh,,,,,,
35736,PRESIDENTE MEDICI,2619100,1933800,1933800,2017900,1600500,1600500,1300,1210,1210,6255150,South America,3469034,Brazil,-31.55805556,-53.6725,3451133,Estado do Rio Grande do Sul,96495,,,,,,,,
41040,SHEYANGGANG,1918800,1934600,7105200,1571400,1685200,7456300,1220,1150,953,6255147,Asia,1814991,China,27.99223,116.157645,1806222,Jiangxi Sheng,,,,,,,,,
21040,KAMMER,3604700,1934800,1934800,3510500,1731500,1731500,1030,1120,1120,6255149,North America,6252001,United States,39.8464,-80.8189,4826850,West Virginia,26041,,,,,4813820,Marshall County,99995401,David McKinley
36771,RAVENNA ENICHEM,2672000,1940000,1775300,5904800,4007700,3687000,453,484,482,6255148,Europe,3175395,Italy,44.448611,12.236944,3177401,Emilia-Romagna,48100,3169561,Ravenna,,,,,,
47181,UONG BI,116000,1940800,2585500,100660,1882000,2483200,1150,1030,1040,6255147,Asia,1562822,Vietnam,21.0333333,106.7833333,1568758,T���nh Qu���ng Ninh,,1563241,U̫ng B�_,,,,,,
22139,KIMITSU,1751600,1942100,2224900,3551200,3804800,4493800,493,510,495,6255147,Asia,1861060,Japan,35.3252778,139.8911111,2113014,Chiba-ken,299-1,1907307,Kimitsu,,,,,,
29374,MORGAN ENERGY CENTER,392790,1942200,1942200,805270,4219800,4219800,488,460,460,6255149,North America,6252001,United States,34.6397,-87.0639,4829764,Alabama,35601,4058553,Decatur,99999290,"Huntsville-Decatur, AL",4077029,Morgan County,99990105,Mo Brooks
31267,NINE MILE POINT,3393000,1943400,0,5029700,2728300,0,675,712,0,6255149,North America,6252001,United States,29.9472,-90.1458,4331987,Louisiana,70094,,,99999406,"New Orleans-Metairie-Bogalusa, LA",4328978,Jefferson Parish,99992202,Cedric Richmond
50874,ZAPORIZHZHYA,3071100,1947300,1947300,5126700,2361800,2361800,599,825,825,6255148,Europe,690791,Ukraine,47.49864786,34.65740204,687699,Zaporiz�۪ka Oblast�۪,71501,709276,Energodar,,,,,,
41208,SHIN SAIJO,2464200,1951200,1951200,2153100,2060800,2060800,1140,947,947,6255147,Asia,1861060,Japan,33.9166667,133.1833333,1864226,Ehime,,1926054,Saij��,,,,,,
7874,CHANDERIA SMELTER,768370,1951800,1951800,642030,1545400,1545400,1200,1260,1260,6255147,Asia,1269750,India,25.7625,75.5125,1258899,Rajasthan,,,,,,,,,
34230,PERLIS,1958900,1954700,1954700,4573500,3832300,3832300,428,510,510,6255147,Asia,1733045,Malaysia,6.3314891,100.1632368,1733040,Perlis,,,,,,,,,
27937,MEJILLONES,2246500,1956800,1956800,2876600,2307500,2307500,781,848,848,6255150,South America,3895114,Chile,-23.1,-70.45,3899537,Regi�_n de Antofagasta,,,,,,,,,
38813,SALAMANCA,1496600,1958200,1958200,1991500,2189200,2189200,752,894,894,6255149,North America,3996063,Mexico,20.5666667,-101.2,4005267,Guanajuato,36700,3988214,Salamanca,,,,,,
72104,TAFT COGENERATION FACILITY,1888500,1959000,1959000,4302100,4462700,4462700,439,439,439,6255149,North America,6252001,United States,29.9861,-90.4575,4331987,Louisiana,70057,,,99999406,"New Orleans-Metairie-Bogalusa, LA",4339583,Saint Charles Parish,99992203,Jeff Landry
14556,JHANOR-GANDHAR,1520200,1959500,4617300,3006500,4424000,9118800,506,443,506,6255147,Asia,1269750,India,21.7,72.9666667,1270770,State of Gujar��t,392 2,1276100,Bhar��ch,,,,,,
29065,MONFALCONE,2238500,1960000,4205300,2674200,1846600,4502800,837,1060,934,6255148,Europe,3175395,Italy,45.796944,13.545556,3176525,Friuli Venezia Giulia,34074,,,,,,,,
51056,ZOLLING,2718600,1960000,1960000,2852600,1818900,1818900,953,1080,1080,6255148,Europe,2921044,Germany,48.45518143,11.79959188,2951839,Bavaria,85406,,,,,,,,
45547,TISOVA,1840000,1960000,1960000,1489700,1469700,1469700,1240,1330,1330,6255148,Europe,3077311,Czech Republic,50.15206111,12.61013889,3339539,Karlovarsk�_ kraj,35669,,,,,,,,
14411,FYNS,1930000,1960000,1960000,2846300,2995400,2995400,678,654,654,6255148,Europe,2623032,Denmark,55.42905651,10.40436755,6418542,South Denmark,5000,,,,,,,,
11455,DUNAMENTI,1880600,1962000,1588000,3187500,3145500,2721600,590,624,583,6255148,Europe,719819,Hungary,47.325791,18.921415,3046431,Pest megye,,,,,,,,,
43843,SURAT,1874900,1962700,8665800,1629300,1614000,6279000,1150,1220,1380,6255147,Asia,1269750,India,21.1666667,72.8333333,1270770,State of Gujar��t,394 1,,,,,,,,
10436,DEER PARK ENERGY CENTER,1592100,1964900,0,4635400,5744500,0,343,342,0,6255149,North America,6252001,United States,29.7153,-95.1361,4736286,Texas,77536,,,99999288,"Houston-Baytown-Huntsville, TX",4696376,Harris County,99994829,Gene Green
24823,LEE,1805000,1969100,1969100,1733300,1877600,1877600,1040,1050,1050,6255149,North America,6252001,United States,35.3775,-78.0875,4482348,North Carolina,27530,,,,,4497859,Wayne County,99993703,"Walter B. Jones, Jr."
65927,SHANDONG ZHONGTAI,0,1972900,1972900,0,1549400,1549400,0,1270,1270,6255147,Asia,1814991,China,35.9005556,117.7519444,1796328,Shandong Sheng,,1788618,Xintai,,,,,,
25498,LIYAN,2142800,1974100,1974100,1699900,1789000,1789000,1260,1100,1100,6255147,Asia,1814991,China,35.405,116.5813889,1796328,Shandong Sheng,,1805518,Jining,,,,,,
43663,SUMGAIT-3,0,1977800,1977800,0,3889700,3889700,0,508,508,6255147,Asia,587116,Azerbaijan,40.5897222,49.6686111,828305,Sumqayit City,,,,,,,,,
10747,DHUVARAN,3008300,1979500,2514400,2795900,2346400,3624000,1080,844,694,6255147,Asia,1269750,India,22.5666667,72.9333333,1270770,State of Gujar��t,388 6,1278685,��nand,,,,,,
51327,YUNFU,4060300,1981400,4195300,3220500,1674800,3917300,1260,1180,1070,6255147,Asia,1814991,China,21.474941,110.87442,1809935,Guangdong Sheng,,,,,,,,,
62969,HENGYUN-B,0,1981400,1981400,0,1556300,1556300,0,1270,1270,6255147,Asia,1814991,China,22.850094,112.143458,1809935,Guangdong Sheng,,,,,,,,,
18271,HONGYUAN,2369200,1981400,1981400,1880800,1556300,1556300,1260,1270,1270,6255147,Asia,1814991,China,24.6,111.1666667,1809867,Guangxi Zhuangzu Zizhiqu,,,,,,,,,
42473,SOUSSE,1995200,1981500,3406900,3874800,3897300,6291600,515,508,541,6255146,Africa,2464461,Tunisia,35.825388,10.636991,2464912,Gouvernorat de Sousse,,2464915,Sousse,,,,,,
53337,YONGCHUAN-3,0,1986200,1986200,0,1559900,1559900,0,1270,1270,6255147,Asia,1814991,China,29.5627778,106.5527778,1814905,Chongqing Shi,,1814906,Chongqing,,,,,,
65647,CHANGJI FUKANG,0,1986200,3790500,0,1559900,3537800,0,1270,1070,6255147,Asia,1814991,China,44.0166667,87.3166667,1529047,Xinjiang Uygur Zizhiqu,,1529569,Changji,,,,,,
17866,HIROHATA WORKS,2112400,1987300,1987300,1713500,1752900,1752900,1230,1130,1130,6255147,Asia,1861060,Japan,34.8166667,134.7,1862047,Hy��go-ken,671-1,1862627,Himeji,,,,,,
29422,R D MORROW,2659900,2004000,2004000,2538000,1903300,1903300,1050,1050,1050,6255149,North America,6252001,United States,31.2194,-89.3933,4436296,Mississippi,39475,,,,,4432922,Lamar County,,
50869,ZAPADNO SIBIRSKAYA,1883600,2004400,2004400,1478000,1557900,1557900,1270,1290,1290,6255148,Europe,2017370,Russia,53.7557,87.1099,1503900,Kemerovskaya Oblast�۪,,1496990,Novokuznetsk,,,,,,
2169,ARTYOMOV,1695700,2005500,1031900,1308500,1528200,797080,1300,1310,1290,6255148,Europe,2017370,Russia,43.10562023,131.8735313,2017623,Primorskiy Kray,,2013348,Vladivostok,,,,,,
25306,LINDEN COGEN PLANT,2182700,2005600,2005600,5262300,4895500,4895500,415,410,410,6255149,North America,6252001,United States,40.6322,-74.2156,5101760,New Jersey,7036,,,,,5105640,Union County,99993413,Albio Sires
8479,CHITTAGONG RAOZAN,1210500,2012100,2012100,1843700,2969000,2969000,657,678,678,6255147,Asia,1210997,Bangladesh,22.3330556,91.8363889,1337200,Chittagong,,1205733,Chittagong,,,,,,
34692,PINGWANG,0,2013600,0,0,1721000,0,0,1170,0,6255147,Asia,1814991,China,40.039522,113.604551,1795912,Shanxi Sheng,,,,,,,,,
41003,SHENZHEN MANZHOULI,0,2013600,2013600,0,1721000,1721000,0,1170,1170,6255147,Asia,1814991,China,49.6,117.4333333,2035607,Inner Mongolia,,2035836,Manzhouli,,,,,,
1286,AMARKANTAK,1884900,2015400,3723300,1494000,1589000,3313800,1260,1270,1120,6255147,Asia,1269750,India,23.2833333,81.35,1264542,State of Madhya Pradesh,484 2,1256739,Shahdol,,,,,,
11279,MARTIN DRAKE,1889200,2017700,0,1627600,1843400,0,1160,1090,0,6255149,North America,6252001,United States,38.8244,-104.8331,5417618,Colorado,80903,5417598,Colorado Springs,,,5420926,El Paso County,99990805,Doug Lamborn
33667,PARAS,358530,2018800,7323800,283890,1515000,6495100,1260,1330,1130,6255147,Asia,1269750,India,20.7333333,77,1264418,State of Mah��r��shtra,444 1,1279105,Akola,,,,,,
45041,TERMINI IMERESE,2763000,2020000,2020000,4395700,3363600,3363600,629,601,601,6255148,Europe,3175395,Italy,37.969167,13.748333,2523119,Sicily,90018,,,,,,,,
50700,YIXING UNION,684720,2020800,2020800,543570,1630700,1630700,1260,1240,1240,6255147,Asia,1814991,China,32.015479,121.440283,1806260,Jiangsu Sheng,,,,,,,,,
18625,HUAINAN XINZHUANGZI,0,2026200,2026200,0,1642800,1642800,0,1230,1230,6255147,Asia,1814991,China,32.6263889,116.9969444,1818058,Anhui Sheng,,1807681,Huainan,,,,,,
66193,NANJING MINE,0,2029500,2029500,0,2818300,2818300,0,720,720,6255147,Asia,1814991,China,32.0616667,118.7777778,1806260,Jiangsu Sheng,,1799962,Nanjing,,,,,,
66194,JINGHAI,0,2029500,2029500,0,2818300,2818300,0,720,720,6255147,Asia,1814991,China,38.9333333,116.9166667,1792943,Tianjin Shi,,,,,,,,,
50277,XIAGUAN,2918900,2030900,0,2329100,1604200,0,1250,1270,0,6255147,Asia,1814991,China,32.0616667,118.7777778,1806260,Jiangsu Sheng,,1799962,Nanjing,,,,,,
40505,SEMINOLE (2956),2453300,2030900,2030900,3554700,2888700,2888700,690,703,703,6255149,North America,6252001,United States,34.9678,-96.7242,4544379,Oklahoma,74849,,,,,4551046,Seminole County,99994005,James Lankford
52713,BHANDER POWER,0,2032100,2032100,0,3856700,3856700,0,527,527,6255147,Asia,1269750,India,21.1666667,72.8333333,1270770,State of Gujar��t,,,,,,,,,
50314,XIAOSHAN,1881400,2033000,2033000,1491700,2704700,2704700,1260,752,752,6255147,Asia,1814991,China,28.273446,119.748511,1784764,Zhejiang Sheng,,1789998,Xiaoshan,,,,,,
9979,DADRI,2032000,2033200,2033200,4012900,5475000,5475000,506,371,371,6255147,Asia,1269750,India,28.5807532,77.330532,1253626,Uttar Pradesh,201 0,,,,,,,,
14487,R GALLAGHER,3394300,2033300,2033300,3197200,1842200,1842200,1060,1100,1100,6255149,North America,6252001,United States,38.2636,-85.8381,4921868,Indiana,47200,,,,,4257565,Floyd County,99991809,Todd Young
452,AGUIRRE,2613500,2036400,2036400,3502700,2569500,2569500,746,793,793,6255149,North America,4566966,Puerto Rico,17.9774659,-66.297946,4568043,Salinas Municipio,704,,,,,,,,
914,ALEPPO,2409300,2037800,2037800,3777600,2733000,2733000,638,746,746,6255147,Asia,163843,Syria,36.201241,37.161173,170062,Aleppo,,170063,Aleppo,,,,,,
39565,SANTA CRUZ FURNAS,1680700,2039100,2039100,2749400,2877000,2877000,611,709,709,6255150,South America,3469034,Brazil,-22.92507,-43.679919,3451189,Rio de Janeiro,,,,,,,,,
5346,BORSSELE,3299400,2040000,3244500,6842600,7992000,15905000,482,255,204,6255148,Europe,2750405,Netherlands,51.43083333,3.718333333,2744011,Provincie Zeeland,4454,,,,,,,,
22208,KINGSTON,8890700,2041300,2041300,9049900,1898800,1898800,982,1080,1080,6255149,North America,6252001,United States,35.8992,-84.5194,4662168,Tennessee,37763,,,99999314,"Knoxville-Sevierville-La Follette, TN",4653455,Roane County,99994704,Scott DesJarlais
28440,MILAZZO,3122200,2041800,2041800,3107800,1941200,1941200,1000,1050,1050,6255148,Europe,3175395,Italy,38.221166,15.238283,2523119,Sicily,,,,,,,,,
50704,YIZHENG PLANT,1792600,2042900,2042900,1423100,1602800,1602800,1260,1270,1270,6255147,Asia,1814991,China,32.2691667,119.1788889,1806260,Jiangsu Sheng,21190,,,,,,,,
10272,DASHOGUZ VELAYAT,0,2044400,2044400,0,2462000,2462000,0,830,830,6255147,Asia,1218197,Turkmenistan,41.836254,59.966615,601465,Da��oguz Wela�_aty,,601734,Da��oguz,,,,,,
50811,YUZHNO-KUZBASSKAYA,1116500,2045800,2045800,876610,1590600,1590600,1270,1290,1290,6255148,Europe,2017370,Russia,53.7557,87.1099,1503900,Kemerovskaya Oblast�۪,65274,1496990,Novokuznetsk,,,,,,
47347,UST-ILIMSK TETS,1988500,2047500,2047500,1526300,1556600,1556600,1300,1320,1320,6255148,Europe,2017370,Russia,58.000556,102.661944,2023468,Irkutskaya Oblast�۪,66577,,,,,,,,
17589,HESHAN,3633600,2049700,5810300,2884600,1608200,5167500,1260,1270,1120,6255147,Asia,1814991,China,23.9,108.9,1809867,Guangxi Zhuangzu Zizhiqu,,,,,,,,,
43892,SUTTON BRIDGE,1940000,2050000,3957600,4454000,4748900,8789600,436,432,450,6255148,Europe,2635167,United Kingdom,52.757352,0.191671,6269131,England,PE12 ,,,,,,,,
16355,GUSHIKAWA,2265700,2054300,2054300,1835100,1848000,1848000,1230,1110,1110,6255147,Asia,1861060,Japan,26.3544444,127.8686111,1854345,Okinawa-ken,90422,1863495,Gushikawa,,,,,,
37615,RIYADH CITY-05,577120,2055200,2055200,630180,1773600,1773600,916,1160,1160,6255147,Asia,102358,Saudi Arabia,24.68773227,46.72184944,108411,Min��aqat ar Riy�����,,108410,Riyadh,,,,,,
17217,HAYNES,1332400,2056200,0,2046300,4167100,0,651,493,0,6255149,North America,6252001,United States,33.7639,-118.0942,5332921,California,90803,5367929,Long Beach,99999348,"Los Angeles-Long Beach-Riverside, CA",5368381,Los Angeles County,99990646,Dana Rohrabacher
34841,P L BARTOW,1811200,2060900,2060900,2182700,4104500,4104500,830,502,502,6255149,North America,6252001,United States,27.8613,-82.6012,4155751,Florida,33702,4171563,Saint Petersburg,,,4168618,Pinellas County,,
6616,CAIRO WEST,3419200,2061900,3788300,6390200,3087400,5965700,535,668,635,6255146,Africa,357994,Egypt,30.008079,31.210931,360997,Mu�����faz�at al J��zah,,,,,,,,,
11402,DUCK CREEK,2326500,2062800,2062800,2190900,1924300,1924300,1060,1070,1070,6255149,North America,6252001,United States,40.4663,-89.9841,4896861,Illinois,61520,,,99999426,"Peoria-Canton, IL",4893313,Fulton County,99991717,Bobby Schilling
65509,PUYANG,0,2063400,2063400,0,1802200,1802200,0,1140,1140,6255147,Asia,1814991,China,35.7027778,115.0052778,1808520,Henan Sheng,,1798422,Puyang,,,,,,
42478,SOUTH BAGHDAD,0,2065700,2065700,0,2700100,2700100,0,765,765,6255147,Asia,99237,Iraq,33.340582,44.400876,98180,Mu�����faz�at Baghd��d,,98182,Baghdad,,,,,,
29487,DYNEGY MOSS LANDING POWER PLANT,2776500,2065800,2065800,6440100,4386200,4386200,431,471,471,6255149,North America,6252001,United States,36.8042,-121.7775,5332921,California,95039,,,,,5374376,Monterey County,99990617,Sam Farr
44964,TENASKA FRONTIER GENERATION STATION,1801600,2066000,2066000,4165200,5040900,5040900,433,410,410,6255149,North America,6252001,United States,30.5924,-95.9178,4736286,Texas,77876,,,,,4695236,Grimes County,99994817,Bill Flores
10284,DATANG YUNGANG,3554600,2070700,3324300,2821500,1647300,3739900,1260,1260,889,6255147,Asia,1814991,China,40.039522,113.604551,1795912,Shanxi Sheng,,,,,,,,,
57289,XUZHOU CHACHENG,0,2070800,2070800,0,1625500,1625500,0,1270,1270,6255147,Asia,1814991,China,34.180454,117.15707,1806260,Jiangsu Sheng,,,,,,,,,
4910,BLENOD,1649600,2070800,2734000,1772800,2305000,3615700,931,898,756,6255148,Europe,3017382,France,48.598141,5.839557,2997551,Lorraine,54707,,,,,,,,
32561,OMSK-4,2201800,2071500,2071500,1691100,1574800,1574800,1300,1320,1320,6255148,Europe,2017370,Russia,55,73.4,1496152,Omskaya Oblast�۪,,1496153,Omsk,,,,,,
33823,PASTORIA ENERGY FACILITY LLC,0,2073800,0,0,4979700,0,0,416,0,6255149,North America,6252001,United States,34.9556,-118.844,5332921,California,93243,,,,,5362932,Kern County,99990622,Kevin McCarthy
16126,GUADALUPE GENERATING STATION,1887700,2074000,2074000,4321400,4489200,4489200,437,462,462,6255149,North America,6252001,United States,29.6237,-98.1395,4736286,Texas,78124,,,,,4695361,Guadalupe County,99994828,Henry Cuellar
12689,ESCALANTE,2046800,2079500,2079500,1801800,1835900,1835900,1140,1130,1130,6255149,North America,6252001,United States,35.4159,-108.082,5481136,New Mexico,87045,,,,,5478585,McKinley County,99993503,Ben Ray Lujan
50354,XINHAI,3564400,2082400,0,2826400,1774100,0,1260,1170,0,6255147,Asia,1814991,China,34.731944,119.4425,1806260,Jiangsu Sheng,22202,,,,,,,,
27261,MARION,2370400,2084900,2084900,1913600,1734200,1734200,1240,1200,1200,6255149,North America,6252001,United States,37.6206,-88.955,4896861,Illinois,62959,,,99999166,"Carbondale-Marion-Herrin, IL",4253173,Williamson County,99991719,John Shimkus
46596,TUNGHSIAO,2956500,2093200,2093200,5984500,4164300,4164300,494,503,503,6255147,Asia,1668284,Taiwan,23.1425,120.158056,7280291,Taiwan,,,,,,,,,
10184,DANSKAMMER GENERATING STATION,2177700,2094200,2094200,2185200,2057800,2057800,997,1020,1020,6255149,North America,6252001,United States,41.5736,-73.9747,5128638,New York,12550,,,99999408,"New York-Newark-Bridgeport, NY-NJ-CT-PA",5129915,Orange County,99993622,Maurice D. Hinchey
20057,JAMSHORO,1930100,2102900,2102900,2911900,2896700,2896700,663,726,726,6255147,Asia,1168579,Pakistan,25.439393,68.290271,1164807,Sindh,,,,,,,,,
48444,VLADIVOSTOK-2,2181300,2105700,2105700,1674100,1600700,1600700,1300,1320,1320,6255148,Europe,2017370,Russia,43.10562023,131.8735313,2017623,Primorskiy Kray,,2013348,Vladivostok,,,,,,
44289,TAKASAGO,2659600,2111700,2111700,2675300,2468500,2468500,994,855,855,6255147,Asia,1861060,Japan,34.75198,134.80236,1862047,Hy��go-ken,676-0,,,,,,,,
20742,KADUY,2153800,2114400,2114400,1685800,1697500,1697500,1280,1250,1250,6255148,Europe,2017370,Russia,59.2,37.15,472454,Vologodskaya Oblast�۪,,,,,,,,,
14153,FRIMMERSDORF,7192800,2119600,3143700,5569400,1760300,2673000,1290,1200,1180,6255148,Europe,2921044,Germany,51.05638889,6.576944444,2861876,North Rhine-Westphalia,41517,2917540,Grevenbroich,,,,,,
2560,AURAIYA,1602700,2121400,2934800,3165200,4417000,5795800,506,480,506,6255147,Asia,1269750,India,26.7769,79.0239,1253626,Uttar Pradesh,206 2,1271987,Et��wah,,,,,,
37233,RIBATEJO,1170200,2130000,2130000,2792200,5059300,5059300,419,421,421,6255148,Europe,2264397,Portugal,39.0115052,-8.950252029,2267056,Lisbon,,,,,,,,,
21588,KAWASAKI NGG,0,2131000,2131000,0,5119100,5119100,0,416,416,6255147,Asia,1861060,Japan,35.5205556,139.7172222,1860291,Kanagawa-ken,,1859642,Kawasaki,,,,,,
6876,CAN,0,2131200,2131200,0,1707900,1707900,0,1250,1250,6255147,Asia,298795,Turkey,40.033282,27.052357,749778,��anakkale,,,,,,,,,
27097,MAOMING RUINENG,4182000,2131400,4391000,3354800,2062300,4039100,1250,1030,1090,6255147,Asia,1814991,China,21.65,110.9,1809935,Guangdong Sheng,,,,,,,,,
8184,CHEREPOVETS,0,2133000,3341100,0,1680900,4070400,0,1270,821,6255148,Europe,2017370,Russia,59.2,37.15,472454,Vologodskaya Oblast�۪,,,,,,,,,
36456,RAIGARH WORKS,581900,2133800,2133800,606110,1782000,1782000,960,1200,1200,6255147,Asia,1269750,India,21.9,83.4,1444364,State of Chhatt��sgarh,496 0,1259005,Raigarh,,,,,,
40844,SHAND,2226200,2136300,2136300,1860900,2212500,2212500,1200,966,966,6255149,North America,6251999,Canada,49.0879,-102.864,6141242,Saskatchewan,S4A 2,,,,,,,,
43578,SUGEN,0,2136800,3727900,0,6497000,7362100,0,329,506,6255147,Asia,1269750,India,21.1666667,72.8333333,1270770,State of Gujar��t,,,,,,,,,
43604,SUJIAWAN,2566800,2136900,2136900,2037700,1678500,1678500,1260,1270,1270,6255147,Asia,1814991,China,36.694444,114.196389,1808773,Hebei,,,,,,,,,
62968,SHENYANG HUANGGU,0,2138700,2138700,0,1946600,1946600,0,1100,1100,6255147,Asia,1814991,China,43.022764,124.25487,2036115,Liaoning,,,,,,,,,
11400,DUBURI STEEL PLANT,0,2139000,2139000,0,1694000,1694000,0,1260,1260,6255147,Asia,1269750,India,20.85,86.3333333,1261029,State of Orissa,,,,,,,,,
5022,BOBOV DOL,2662500,2140000,4820200,1933300,1617400,3686500,1380,1320,1310,6255148,Europe,732800,Bulgaria,42.285164,23.0344,864554,Oblast Kyustendil,,,,,,,,,
46653,TURKMENBASHI-1,2228600,2141600,2141600,2504000,2365700,2365700,890,905,905,6255147,Asia,1218197,Turkmenistan,40.022158,52.955175,162152,Balkan Wela�_aty,,601594,T�_rkmenba��y,,,,,,
18870,C R HUNTLEY GENERATING STATION,3338500,2143600,0,3140700,2027600,0,1060,1060,0,6255149,North America,6252001,United States,42.97,-78.93,5128638,New York,14150,7259084,Tonawanda,99999160,"Buffalo-Niagara-Cattaraugus, NY",5116642,Erie County,99993628,Louise M. Slaughter
21256,KARAGANDA TPS-2,1877000,2144500,2144500,1479900,1672000,1672000,1270,1280,1280,6255147,Asia,1522867,Kazakhstan,50.054444,72.948333,1523401,Qaraghandy Oblysy,47231,1518262,Temirtau,,,,,,
70462,JACK MCDONOUGH,3100900,2145700,2145700,3258100,2072600,2072600,952,1040,1040,6255149,North America,6252001,United States,33.8244,-84.475,4197000,Georgia,30080,4223379,Smyrna,99999122,"Atlanta-Sandy Springs-Gainesville, GA-AL",4188547,Cobb County,99991306,Tom Price
65489,HENAN HEBI,0,2153800,2153800,0,1691800,1691800,0,1270,1270,6255147,Asia,1814991,China,35.8991667,114.1925,1808520,Henan Sheng,,1808770,Hebi,,,,,,
255,ADAPAZARI INTERGEN,1614000,2156200,2156200,3950400,5222100,5222100,409,413,413,6255147,Asia,298795,Turkey,40.7805556,30.4033333,740352,Sakarya,54000,752850,Adapazar��,,,,,,
25081,CHEMPARK LEVERKUSEN,1951800,2156300,2156300,1594900,1635300,1635300,1220,1320,1320,6255148,Europe,2921044,Germany,51.0333333,7,2861876,North Rhine-Westphalia,51369,2878234,Leverkusen,,,,,,
27173,MARCHWOOD POWER,0,2159500,2159500,0,4943100,4943100,0,437,437,6255148,Europe,2635167,United Kingdom,50.90394649,-1.404282055,6269131,England,SO40 ,2637487,Southampton,,,,,,
